32.1451,0.194959,0.01
32.2092,0.1956,0.01
32.273,0.196238,0.01
32.337,0.196878,0.01
32.4011,0.197519,0.01
32.4652,0.19816,0.01
32.5291,0.198799,0.01
32.5929,0.199438,0.01
32.6572,0.20008,0.01
32.7211,0.200719,0.01
32.7849,0.201358,0.01
32.8492,0.202,0.01
32.9132,0.20264,0.01
32.9769,0.203277,0.01
33.041,0.203918,0.01
33.1048,0.204557,0.01
33.1692,0.2052,0.01
33.2331,0.205839,0.01
33.2968,0.206476,0.01
33.361,0.207118,0.01
33.425,0.207758,0.01
33.4889,0.208397,0.01
33.5531,0.209039,0.01
33.6171,0.209679,0.01
33.6808,0.210316,0.01
33.7448,0.210956,0.01
33.8088,0.211596,0.01
33.8729,0.212237,0.01
33.937,0.212878,0.01
34.0008,0.213516,0.01
34.0652,0.21416,0.01
34.1289,0.214797,0.01
34.1927,0.215435,0.01
34.2567,0.216075,0.01
34.3207,0.216715,0.01
34.3848,0.217356,0.01
34.4489,0.217997,0.01
34.5126,0.218634,0.01
34.5769,0.219277,0.01
34.6409,0.219917,0.01
34.7047,0.220555,0.01
34.7686,0.221195,0.01
34.8327,0.221835,0.01
34.8967,0.222475,0.01
34.9607,0.223115,0.01
35.0245,0.223745,0.00987242
35.0888,0.224371,0.00974391
35.1527,0.224986,0.00961597
35.2166,0.225592,0.00948822
35.2805,0.226191,0.00936038
35.3446,0.226783,0.00923217
35.4085,0.227364,0.00910454
35.4724,0.227938,0.00897657
35.5365,0.228504,0.00884852
35.6006,0.229063,0.00872032
35.6646,0.229614,0.00859221
35.7284,0.230154,0.00846466
35.7926,0.230688,0.00833633
35.8566,0.231214,0.00820818
35.9204,0.23173,0.00808064
35.9844,0.232239,0.00795267
36.0484,0.23274,0.00782456
36.1126,0.233233,0.00769632
36.1766,0.233718,0.00756821
36.2404,0.234193,0.00744058
36.3044,0.23466,0.00731273
36.3685,0.235121,0.0071845
36.4323,0.235571,0.0070569
36.4963,0.236015,0.00692888
36.5603,0.23645,0.00680083
36.6244,0.236878,0.00667267
36.6884,0.237297,0.00654467
36.7522,0.237706,0.00641706
36.8165,0.23811,0.00628854
36.8803,0.238504,0.00616077
36.9442,0.238889,0.00603302
37.0084,0.239268,0.0059047
37.0723,0.239637,0.00577688
37.1361,0.239998,0.00564923
37.2001,0.240351,0.00552122
37.2642,0.240696,0.00539313
37.3284,0.241035,0.00526468
37.3922,0.241363,0.00513699
37.456,0.241682,0.0050094
37.5203,0.241996,0.00488079
37.5843,0.2423,0.00475293
37.6481,0.242595,0.00462533
37.7121,0.242883,0.00449725
37.7761,0.243163,0.00436928
37.8403,0.243435,0.0042409
37.9042,0.243698,0.00411294
37.968,0.243952,0.00398549
38.0323,0.2442,0.00385691
38.0961,0.244438,0.00372915
38.16,0.244668,0.00360151
38.224,0.24489,0.0034734
38.288,0.245104,0.00334545
38.3521,0.245311,0.00321726
38.4161,0.245508,0.00308926
38.4799,0.245697,0.00296166
38.544,0.245879,0.00283342
38.6081,0.246052,0.00270525
38.6719,0.246217,0.00257763
38.7361,0.246374,0.00244933
38.8,0.246522,0.00232138
38.864,0.246663,0.0021935
38.9279,0.246795,0.0020656
38.9918,0.246919,0.00193779
39.056,0.247035,0.0018094
39.1201,0.247142,0.00168133
39.1838,0.247242,0.00155379
39.248,0.247333,0.0014255
39.312,0.247416,0.00129749
39.3759,0.247491,0.00116961
39.4398,0.247557,0.00104189
39.504,0.247616,0.000913493
39.5678,0.247666,0.00078591
39.6317,0.247708,0.000658017
39.6956,0.247742,0.000530196
39.76,0.247768,0.000401504
39.8238,0.247785,0.000273781
39.8876,0.247795,0.000146141
39.9518,0.247796,1.79154e-05
40.0158,0.198258,1.79154e-05
